CustomerId,total_transaction_amount,average_transaction_amount,transaction_count,std_transaction_amount,total_value,average_value,max_value,credit_txn_ratio,debit_txn_ratio,unique_product_categories,unique_channels,unique_providers,fraud_txn_count,most_common_product_category,most_common_channel,most_common_pricing_strategy,avg_transaction_hour,avg_transaction_day,avg_transaction_month,avg_transaction_year,Recency,Frequency,Monetary,rfm_cluster,is_high_risk
CustomerId_2745,75910.0,3300.4347826086955,23,4901.057843383377,96490,4195.217391304348,10000,0.21739130434782608,0.782608695652174,2,2,3,0,airtime,ChannelId_3,2,13.782608695652174,17.217391304347824,11.391304347826088,2018.0,54,23,96490,3,0
CustomerId_2746,49750.0,3109.375,16,5769.639467361313,52250,3265.625,20000,0.25,0.75,3,2,3,0,financial_services,ChannelId_3,2,10.75,12.125,1.3125,2019.0,6,16,52250,2,0
CustomerId_2747,123456.0,8818.285714285714,14,8442.358651727349,140209,10014.92857142857,20255,0.21428571428571427,0.7857142857142857,3,2,4,0,airtime,ChannelId_3,4,9.285714285714286,17.214285714285715,11.285714285714286,2018.0,69,14,140209,3,0
CustomerId_2749,54350.0,2860.5263157894738,19,7997.805974268617,57151,3007.9473684210525,34500,0.42105263157894735,0.5789473684210527,3,2,3,0,financial_services,ChannelId_3,2,12.263157894736842,8.473684210526315,1.8421052631578947,2019.0,4,19,57151,2,0
CustomerId_2750,63901.0,2061.3225806451615,31,3218.2743138427127,68919,2223.1935483870966,15620,0.3548387096774194,0.6451612903225806,3,2,4,0,airtime,ChannelId_3,2,10.96774193548387,16.06451612903226,4.67741935483871,2018.6774193548388,2,31,68919,2,0
CustomerId_2751,580.0,290.0,2,20916.218587498075,29580,14790.0,15080,0.5,0.5,2,2,2,0,airtime,ChannelId_3,0,14.5,4.5,1.0,2019.0,39,2,29580,3,0
CustomerId_2753,279001.0,4810.362068965517,58,10969.594479380028,531001,9155.189655172413,55000,0.4482758620689655,0.5517241379310345,2,2,3,0,airtime,ChannelId_3,2,17.310344827586206,7.0,12.0,2018.0,68,58,531001,3,0
CustomerId_2754,500.0,500.0,1,0.0,500,500.0,500,0.0,1.0,1,1,1,0,financial_services,ChannelId_3,2,10.0,23.0,11.0,2018.0,82,1,500,3,0
CustomerId_2756,60000.0,4615.384615384615,13,6357.914510519697,92000,7076.923076923077,10000,0.3076923076923077,0.6923076923076923,2,2,3,0,financial_services,ChannelId_3,2,14.76923076923077,19.46153846153846,1.3076923076923077,2019.0,12,13,92000,2,0
CustomerId_2757,39000.0,4333.333333333333,9,6442.049363362563,61000,6777.777777777777,10000,0.3333333333333333,0.6666666666666666,2,2,3,0,financial_services,ChannelId_3,2,11.666666666666666,24.11111111111111,12.0,2018.0,47,9,61000,3,0
CustomerId_2758,50000.0,6250.0,8,6943.650748294136,70000,8750.0,10000,0.25,0.75,2,2,3,0,financial_services,ChannelId_3,2,9.625,15.5,6.5,2018.5,6,8,70000,2,0
CustomerId_2759,24000.0,4000.0,6,6000.0,36000,6000.0,10000,0.3333333333333333,0.6666666666666666,2,2,3,0,airtime,ChannelId_3,2,6.0,8.0,2.0,2019.0,6,6,36000,2,0
CustomerId_2760,19000.0,3166.6666666666665,6,7626.707459098367,41000,6833.333333333333,10000,0.5,0.5,2,2,3,0,airtime,ChannelId_2,2,18.0,28.0,12.0,2018.0,47,6,41000,3,0
CustomerId_2761,40000.0,5714.285714285715,7,8562.793269221707,53000,7571.428571428572,20000,0.42857142857142855,0.5714285714285714,2,2,3,0,financial_services,ChannelId_3,2,16.142857142857142,11.714285714285714,1.0,2019.0,30,7,53000,2,0
CustomerId_2762,15175.0,1264.5833333333333,12,1681.3812751497628,15825,1318.75,5000,0.4166666666666667,0.5833333333333334,2,2,4,0,airtime,ChannelId_3,2,14.75,13.666666666666666,11.583333333333334,2018.0,61,12,15825,3,0
CustomerId_2764,-2000.0,-222.22222222222223,9,19368.323222324754,125200,13911.111111111111,43200,0.5555555555555556,0.4444444444444444,3,3,2,0,airtime,ChannelId_3,4,13.444444444444445,17.22222222222222,4.0,2018.7777777777778,4,9,125200,2,0
CustomerId_2767,500.0,500.0,1,0.0,500,500.0,500,0.0,1.0,1,1,1,0,airtime,ChannelId_3,4,13.0,24.0,11.0,2018.0,81,1,500,3,0
CustomerId_2769,2000.0,666.6666666666666,3,3785.9388972001825,10000,3333.3333333333335,7000,0.6666666666666666,0.3333333333333333,2,2,2,0,financial_services,ChannelId_2,2,12.0,19.0,12.0,2018.0,56,3,10000,3,0
CustomerId_2771,1000.0,1000.0,1,0.0,1000,1000.0,1000,0.0,1.0,1,1,1,0,financial_services,ChannelId_3,2,18.0,15.0,1.0,2019.0,29,1,1000,0,1
CustomerId_2772,73955.0,1103.8059701492537,67,1950.836279408071,78445,1170.8208955223881,10000,0.43283582089552236,0.5671641791044776,2,2,3,0,financial_services,ChannelId_3,2,10.283582089552239,17.34328358208955,1.2388059701492538,2019.0,5,67,78445,2,0
CustomerId_2773,27255.0,1009.4444444444445,27,3722.060144321786,53855,1994.6296296296296,12600,0.2962962962962963,0.7037037037037037,4,3,4,0,financial_services,ChannelId_3,2,12.88888888888889,12.148148148148149,7.148148148148148,2018.4444444444443,2,27,53855,2,0
CustomerId_2774,667035.0,2912.8165938864627,229,11458.17239382292,722584,3155.3886462882097,120000,0.4192139737991266,0.5807860262008734,4,2,4,0,financial_services,ChannelId_3,2,12.602620087336245,23.017467248908297,7.820960698689956,2018.3799126637555,16,229,722584,2,0
CustomerId_2775,133950.0,6378.571428571428,21,12155.148820855418,180050,8573.809523809523,50000,0.42857142857142855,0.5714285714285714,3,2,4,0,financial_services,ChannelId_3,2,9.857142857142858,23.0,9.619047619047619,2018.1904761904761,22,21,180050,2,0
CustomerId_2776,239000.0,15933.333333333334,15,33274.758057866085,271000,18066.666666666668,80000,0.26666666666666666,0.7333333333333333,4,2,3,0,data_bundles,ChannelId_3,2,13.933333333333334,17.2,12.0,2018.0,52,15,271000,2,0
CustomerId_2777,20000.0,3333.3333333333335,6,7814.516406449389,42000,7000.0,11000,0.5,0.5,2,2,3,0,airtime,ChannelId_2,2,12.0,11.0,1.0,2019.0,33,6,42000,2,0
CustomerId_2778,20000.0,4000.0,5,6745.368781616021,32000,6400.0,10000,0.4,0.6,2,2,3,0,financial_services,ChannelId_3,2,12.0,1.0,2.0,2019.0,12,5,32000,2,0
CustomerId_2782,172000.0,3659.574468085106,47,5203.907063738706,224790,4782.765957446809,10185,0.2978723404255319,0.7021276595744681,2,2,4,0,financial_services,ChannelId_3,2,12.042553191489361,18.638297872340427,5.851063829787234,2018.5744680851064,6,47,224790,2,0
CustomerId_2783,16600.0,1660.0,10,2117.2978061670965,17760,1776.0,5000,0.4,0.6,2,2,3,0,airtime,ChannelId_3,2,13.5,19.0,11.5,2018.0,55,10,17760,3,0
CustomerId_2785,19000.0,3166.6666666666665,6,7626.707459098367,41000,6833.333333333333,10000,0.5,0.5,2,2,3,0,airtime,ChannelId_2,2,11.0,28.0,12.0,2018.0,47,6,41000,3,0
CustomerId_2786,7418.0,1236.3333333333333,6,2735.280729041659,9782,1630.3333333333333,6600,0.5,0.5,3,2,2,0,financial_services,ChannelId_2,2,14.666666666666666,2.3333333333333335,1.0,2019.0,40,6,9782,0,1
CustomerId_2787,23000.0,696.969696969697,33,856.1760363984912,27800,842.4242424242424,2100,0.30303030303030304,0.696969696969697,2,2,3,0,airtime,ChannelId_3,2,9.515151515151516,14.454545454545455,1.0,2019.0,29,33,27800,2,0
CustomerId_2788,20000.0,20000.0,1,0.0,20000,20000.0,20000,0.0,1.0,1,1,1,0,financial_services,ChannelId_3,2,16.0,4.0,1.0,2019.0,40,1,20000,3,0
CustomerId_2790,980.0,245.0,4,959.218431849597,3020,755.0,1000,0.5,0.5,2,2,3,0,financial_services,ChannelId_2,2,19.25,16.75,12.0,2018.0,58,4,3020,3,0
CustomerId_2791,2000.0,2000.0,1,0.0,2000,2000.0,2000,0.0,1.0,1,1,1,0,financial_services,ChannelId_3,2,19.0,13.0,1.0,2019.0,31,1,2000,0,1
CustomerId_2793,166765.75,1873.7724719101125,89,5394.189650211032,244892,2751.5955056179773,24660,0.3146067415730337,0.6853932584269663,5,3,4,0,financial_services,ChannelId_3,2,12.48314606741573,16.629213483146067,8.438202247191011,2018.314606741573,1,89,244892,2,0
CustomerId_2794,20000.0,4000.0,5,6745.368781616021,32000,6400.0,10000,0.4,0.6,2,2,3,0,financial_services,ChannelId_3,2,9.0,25.0,1.0,2019.0,20,5,32000,2,0
CustomerId_2796,1000.0,1000.0,1,0.0,1000,1000.0,1000,0.0,1.0,1,1,1,0,airtime,ChannelId_3,4,17.0,4.0,12.0,2018.0,71,1,1000,3,0
CustomerId_2797,227873.0,9494.708333333334,24,21173.855122233144,281907,11746.125,100000,0.4166666666666667,0.5833333333333334,3,2,3,0,financial_services,ChannelId_3,2,15.875,21.291666666666668,8.791666666666666,2018.2916666666667,18,24,281907,2,0
CustomerId_2798,32885.0,714.8913043478261,46,953.5152735072438,36916,802.5217391304348,5000,0.3695652173913043,0.6304347826086957,2,2,3,0,airtime,ChannelId_3,4,10.217391304347826,13.065217391304348,1.3695652173913044,2019.0,4,46,36916,2,0
CustomerId_2799,950.0,475.0,2,742.4621202458749,1050,525.0,1000,0.5,0.5,2,2,2,0,airtime,ChannelId_2,2,14.0,22.0,11.0,2018.0,83,2,1050,3,0
CustomerId_2800,40000.0,4444.444444444444,9,6463.573143221772,62000,6888.888888888889,10000,0.3333333333333333,0.6666666666666666,2,2,3,0,financial_services,ChannelId_3,2,13.444444444444445,14.333333333333334,1.4444444444444444,2019.0,12,9,62000,2,0
CustomerId_2801,19000.0,3800.0,5,6685.805860178712,31000,6200.0,10000,0.4,0.6,2,2,3,0,financial_services,ChannelId_3,2,14.0,28.0,12.0,2018.0,47,5,31000,3,0
CustomerId_2802,108865.0,2221.734693877551,49,2105.527584077902,113135,2308.877551020408,10000,0.22448979591836735,0.7755102040816326,2,2,5,0,financial_services,ChannelId_3,2,14.83673469387755,16.959183673469386,4.755102040816326,2018.6734693877552,4,49,113135,2,0
CustomerId_2803,3960.0,440.0,9,1016.021653312566,8670,963.3333333333334,2000,0.4444444444444444,0.5555555555555556,3,2,4,0,financial_services,ChannelId_3,2,13.11111111111111,18.11111111111111,2.2222222222222223,2018.888888888889,25,9,8670,0,1
CustomerId_2804,10000.0,10000.0,1,0.0,10000,10000.0,10000,0.0,1.0,1,1,1,0,airtime,ChannelId_3,4,10.0,28.0,1.0,2019.0,16,1,10000,0,1
CustomerId_2806,188.0,47.0,4,755.27213638529,2212,553.0,1000,0.5,0.5,2,2,3,0,data_bundles,ChannelId_2,2,6.0,8.0,12.0,2018.0,68,4,2212,3,0
CustomerId_2807,134914.0,4652.206896551724,29,7058.913703251424,186086,6416.758620689655,20000,0.3448275862068966,0.6551724137931034,2,3,5,0,financial_services,ChannelId_3,2,14.620689655172415,14.793103448275861,11.413793103448276,2018.0,66,29,186086,3,0
CustomerId_2808,12175.0,1014.5833333333334,12,1546.273318091735,13825,1152.0833333333333,5000,0.5,0.5,2,2,3,0,airtime,ChannelId_2,2,9.583333333333334,13.083333333333334,1.5833333333333333,2019.0,2,12,13825,0,1
CustomerId_2809,123270.6,1736.205633802817,71,3295.085725652123,144781,2039.1690140845071,20000,0.36619718309859156,0.6338028169014085,5,2,4,0,financial_services,ChannelId_3,2,9.774647887323944,14.985915492957746,10.28169014084507,2018.1408450704225,6,71,144781,2,0
CustomerId_2810,320000.0,64000.0,5,67026.11431375088,330000,66000.0,160000,0.2,0.8,3,2,3,0,ticket,ChannelId_3,2,10.8,15.8,12.0,2018.0,57,5,330000,3,0
CustomerId_2811,4000.0,4000.0,1,0.0,4000,4000.0,4000,0.0,1.0,1,1,1,0,airtime,ChannelId_3,2,9.0,7.0,12.0,2018.0,69,1,4000,3,0
CustomerId_2812,25000.0,12500.0,2,3535.5339059327375,25000,12500.0,15000,0.0,1.0,1,1,1,0,airtime,ChannelId_3,4,0.0,29.0,1.0,2019.0,16,2,25000,2,0
CustomerId_2815,38535.0,602.109375,64,682.0305843625727,42065,657.265625,2000,0.46875,0.53125,3,2,3,0,financial_services,ChannelId_3,2,10.671875,16.21875,5.546875,2018.578125,7,64,42065,2,0
CustomerId_2816,235333.4,1045.9262222222221,225,1879.224143234298,257337,1143.72,16000,0.4444444444444444,0.5555555555555556,4,2,4,0,airtime,ChannelId_3,2,11.88,18.386666666666667,6.626666666666667,2018.48,2,225,257337,2,0
CustomerId_2817,-10000.0,-10000.0,1,0.0,10000,10000.0,10000,1.0,0.0,1,1,1,0,airtime,ChannelId_5,4,9.0,6.0,2.0,2019.0,8,1,10000,0,1
CustomerId_2818,173967.5,1850.718085106383,94,2467.007903843521,202983,2159.3936170212764,10000,0.26595744680851063,0.7340425531914894,4,3,4,0,financial_services,ChannelId_3,2,13.659574468085106,14.01063829787234,1.5319148936170213,2018.9893617021276,8,94,202983,2,0
CustomerId_2820,-109909.0,-7327.266666666666,15,41767.055223784526,425341,28356.066666666666,118450,0.4,0.6,3,2,3,0,financial_services,ChannelId_3,2,13.266666666666667,13.4,7.4,2018.4,6,15,425341,2,0
CustomerId_2822,146500.0,9766.666666666666,15,13282.462479668802,177500,11833.333333333334,30000,0.4666666666666667,0.5333333333333333,2,2,3,0,financial_services,ChannelId_3,2,14.333333333333334,16.4,8.333333333333334,2018.3333333333333,17,15,177500,2,0
CustomerId_2824,19000.0,3166.6666666666665,6,7626.707459098367,41000,6833.333333333333,10000,0.5,0.5,2,2,3,0,airtime,ChannelId_2,2,11.166666666666666,28.0,12.0,2018.0,47,6,41000,3,0
CustomerId_2825,8900.0,2225.0,4,3225.2906845740276,11100,2775.0,5000,0.5,0.5,2,2,3,0,financial_services,ChannelId_2,2,15.75,25.5,1.0,2019.0,14,4,11100,0,1
CustomerId_2826,14000.0,14000.0,1,0.0,14000,14000.0,14000,0.0,1.0,1,1,1,0,airtime,ChannelId_3,4,6.0,30.0,12.0,2018.0,46,1,14000,3,0
CustomerId_2827,10000.0,10000.0,1,0.0,10000,10000.0,10000,0.0,1.0,1,1,1,0,financial_services,ChannelId_3,2,13.0,3.0,2.0,2019.0,10,1,10000,0,1
CustomerId_2828,65000.0,3611.1111111111113,18,8297.263112822126,137400,7633.333333333333,20200,0.5,0.5,2,2,4,0,airtime,ChannelId_2,2,15.166666666666666,12.11111111111111,1.6666666666666667,2019.0,1,18,137400,2,0
CustomerId_2829,16000.0,2285.714285714286,7,5154.748157905347,40000,5714.285714285715,14000,0.42857142857142855,0.5714285714285714,2,2,3,0,financial_services,ChannelId_3,2,10.428571428571429,15.0,12.0,2018.0,60,7,40000,3,0
CustomerId_2831,34000.0,3090.909090909091,11,4013.590548487612,46000,4181.818181818182,10000,0.18181818181818182,0.8181818181818182,2,2,3,0,financial_services,ChannelId_3,2,18.0,14.0,12.0,2018.0,61,11,46000,3,0
CustomerId_2832,75000.0,37500.0,2,60104.07640085654,85000,42500.0,80000,0.5,0.5,2,2,2,0,financial_services,ChannelId_2,1,9.0,14.0,12.0,2018.0,62,2,85000,3,0
CustomerId_2833,9378.0,4689.0,2,7510.888229763508,11822,5911.0,11200,0.5,0.5,2,2,2,0,financial_services,ChannelId_2,2,17.0,31.0,12.0,2018.0,44,2,11822,3,0
CustomerId_2834,-1000.0,-1000.0,1,0.0,1000,1000.0,1000,1.0,0.0,1,1,1,0,financial_services,ChannelId_2,2,13.0,8.0,12.0,2018.0,67,1,1000,3,0
CustomerId_2835,362750.0,40305.555555555555,9,96573.14081968018,862750,95861.11111111111,121000,0.3333333333333333,0.6666666666666666,2,2,3,0,financial_services,ChannelId_3,2,11.444444444444445,4.777777777777778,1.5555555555555556,2019.0,6,9,862750,2,0
CustomerId_2836,75000.0,3947.3684210526317,19,5183.158455898041,107500,5657.894736842105,10000,0.2631578947368421,0.7368421052631579,2,2,4,0,financial_services,ChannelId_3,2,13.421052631578947,15.210526315789474,1.3157894736842106,2019.0,5,19,107500,2,0
CustomerId_2838,40622.32,864.3046808510638,47,930.3341990845597,43380,922.9787234042553,3690,0.3829787234042553,0.6170212765957447,3,2,3,0,airtime,ChannelId_3,2,11.106382978723405,15.808510638297872,7.74468085106383,2018.3617021276596,22,47,43380,2,0
CustomerId_2839,2900.0,725.0,4,1517.3990905493517,5100,1275.0,2000,0.5,0.5,2,2,3,0,airtime,ChannelId_2,2,7.0,25.25,1.0,2019.0,19,4,5100,0,1
CustomerId_2840,2000.0,2000.0,1,0.0,2000,2000.0,2000,0.0,1.0,1,1,1,0,airtime,ChannelId_3,1,16.0,10.0,12.0,2018.0,65,1,2000,3,0
CustomerId_2841,500.0,500.0,1,0.0,500,500.0,500,0.0,1.0,1,1,1,0,airtime,ChannelId_3,4,15.0,24.0,1.0,2019.0,20,1,500,0,1
CustomerId_2843,19990.0,1665.8333333333333,12,3054.866336410373,22610,1884.1666666666667,10000,0.4166666666666667,0.5833333333333334,2,2,3,0,airtime,ChannelId_3,2,11.416666666666666,9.5,2.0,2019.0,2,12,22610,2,0
CustomerId_2844,121230.0,5270.869565217391,23,6729.4535189740045,133770,5816.086956521739,15000,0.30434782608695654,0.6956521739130435,2,2,3,0,airtime,ChannelId_3,4,10.434782608695652,15.478260869565217,1.0,2019.0,23,23,133770,2,0
CustomerId_2845,719049.0,5406.383458646616,133,8630.842784018925,1043761,7847.827067669173,34000,0.3233082706766917,0.6766917293233082,4,2,5,0,financial_services,ChannelId_3,2,8.473684210526315,16.383458646616543,7.7218045112781954,2018.375939849624,5,133,1043761,2,0
CustomerId_2846,260191.0,1782.1301369863013,146,2887.584885783055,273809,1875.4041095890411,30000,0.3150684931506849,0.684931506849315,3,2,3,0,financial_services,ChannelId_3,2,11.5,17.753424657534246,5.006849315068493,2018.6438356164383,3,146,273809,2,0
CustomerId_2847,48500.0,12125.0,4,19262.98263509574,51500,12875.0,40000,0.5,0.5,2,2,2,0,financial_services,ChannelId_2,2,5.0,2.0,1.0,2019.0,43,4,51500,3,0
CustomerId_2849,236226.0,19685.5,12,22636.351181632206,251824,20985.333333333332,53500,0.3333333333333333,0.6666666666666666,3,2,3,0,financial_services,ChannelId_3,2,10.416666666666666,18.333333333333332,9.5,2018.1666666666667,6,12,251824,2,0
CustomerId_2850,15308.0,1913.5,8,3762.5585140205553,19442,2430.25,10000,0.5,0.5,3,2,3,0,financial_services,ChannelId_2,2,12.5,25.75,11.5,2018.0,44,8,19442,3,0
CustomerId_2851,800.0,800.0,1,0.0,800,800.0,800,0.0,1.0,1,1,1,0,financial_services,ChannelId_3,2,21.0,14.0,12.0,2018.0,61,1,800,3,0
CustomerId_2852,615808.0,5089.322314049587,121,8649.406124329073,753422,6226.628099173554,40000,0.36363636363636365,0.6363636363636364,4,2,3,0,airtime,ChannelId_3,2,13.140495867768594,16.818181818181817,3.3388429752066116,2018.8181818181818,1,121,753422,2,0
CustomerId_2853,5700.0,950.0,6,1150.2173707608488,6300,1050.0,2000,0.5,0.5,2,2,2,0,airtime,ChannelId_2,2,9.0,16.666666666666668,11.666666666666666,2018.0,48,6,6300,3,0
CustomerId_2854,19725.0,857.6086956521739,23,1478.561854675944,22275,968.4782608695652,6000,0.391304347826087,0.6086956521739131,2,2,3,0,financial_services,ChannelId_3,2,14.91304347826087,8.0,2.0,2019.0,5,23,22275,2,0
CustomerId_2855,60000.0,6000.0,10,5696.002496878354,72000,7200.0,10000,0.2,0.8,2,2,3,0,financial_services,ChannelId_3,2,20.0,1.0,2.0,2019.0,12,10,72000,2,0
CustomerId_2857,33010.0,717.6086956521739,46,1113.5986406094207,37590,817.1739130434783,5000,0.4782608695652174,0.5217391304347826,2,2,2,0,airtime,ChannelId_3,4,11.326086956521738,19.82608695652174,6.630434782608695,2018.5,1,46,37590,2,0
CustomerId_2858,93400.0,3220.689655172414,29,5493.966125951583,129800,4475.862068965517,20000,0.3793103448275862,0.6206896551724138,2,2,3,0,airtime,ChannelId_3,2,8.793103448275861,13.931034482758621,9.206896551724139,2018.2413793103449,6,29,129800,2,0
CustomerId_2859,197124.72,1340.9844897959183,147,4060.611508002818,450232,3062.802721088435,11200,0.3333333333333333,0.6666666666666666,4,3,4,0,airtime,ChannelId_3,2,11.639455782312925,16.217687074829932,8.16326530612245,2018.3333333333333,8,147,450232,2,0
CustomerId_2860,2000.0,1000.0,2,0.0,2000,1000.0,1000,0.0,1.0,2,1,1,0,airtime,ChannelId_3,2,8.5,21.0,11.0,2018.0,84,2,2000,3,0
CustomerId_2862,85778.0,5361.125,16,4808.466864119304,91386,5711.625,11200,0.125,0.875,3,2,3,0,financial_services,ChannelId_3,2,13.625,14.4375,1.0,2019.0,17,16,91386,2,0
CustomerId_2864,20000.0,3333.3333333333335,6,5988.878581726855,32000,5333.333333333333,10000,0.3333333333333333,0.6666666666666666,2,2,3,0,airtime,ChannelId_3,2,15.0,25.0,1.0,2019.0,19,6,32000,2,0
CustomerId_2865,1000.0,1000.0,1,0.0,1000,1000.0,1000,0.0,1.0,1,1,1,0,financial_services,ChannelId_3,2,21.0,3.0,1.0,2019.0,41,1,1000,0,1
CustomerId_2866,77380.0,1984.1025641025642,39,2259.0711504704736,83620,2144.102564102564,5000,0.41025641025641024,0.5897435897435898,3,2,4,0,airtime,ChannelId_3,4,13.153846153846153,20.871794871794872,8.666666666666666,2018.3076923076924,1,39,83620,2,0
CustomerId_2868,1015.0,507.5,2,10.606601717798213,1015,507.5,515,0.0,1.0,1,1,1,0,financial_services,ChannelId_3,2,7.5,24.0,12.0,2018.0,52,2,1015,0,1
CustomerId_2869,1000.0,1000.0,1,0.0,1000,1000.0,1000,0.0,1.0,1,1,1,0,airtime,ChannelId_3,2,20.0,5.0,2.0,2019.0,8,1,1000,0,1
CustomerId_2870,4900.0,2450.0,2,3606.2445840513924,5100,2550.0,5000,0.5,0.5,2,2,2,0,airtime,ChannelId_2,2,13.0,9.0,2.0,2019.0,4,2,5100,0,1
CustomerId_2871,18370.0,1148.125,16,1229.1526552873734,18630,1164.375,4000,0.375,0.625,2,2,4,0,financial_services,ChannelId_3,2,17.0,13.25,7.1875,2018.4375,26,16,18630,0,1
CustomerId_2872,19000.0,3166.6666666666665,6,7626.707459098367,41000,6833.333333333333,10000,0.5,0.5,2,2,3,0,airtime,ChannelId_2,2,18.0,21.0,12.0,2018.0,54,6,41000,3,0
CustomerId_2874,1000.0,1000.0,1,0.0,1000,1000.0,1000,0.0,1.0,1,1,1,0,airtime,ChannelId_3,4,14.0,26.0,1.0,2019.0,18,1,1000,0,1
CustomerId_2875,10000.0,10000.0,1,0.0,10000,10000.0,10000,0.0,1.0,1,1,1,0,financial_services,ChannelId_3,2,4.0,12.0,1.0,2019.0,33,1,10000,0,1
CustomerId_2876,1703040.0,4268.270676691729,399,50183.180157554234,1733648,4344.982456140351,1000000,0.3508771929824561,0.6491228070175439,5,2,4,0,airtime,ChannelId_3,2,17.598997493734334,14.072681704260651,1.100250626566416,2019.0,10,399,1733648,2,0
CustomerId_2877,3899000.0,229352.9411764706,17,523017.3205994796,3901000,229470.58823529413,2000000,0.058823529411764705,0.9411764705882353,2,2,3,1,financial_services,ChannelId_3,2,12.294117647058824,9.764705882352942,1.0,2019.0,34,17,3901000,2,1
CustomerId_2878,40000.0,4444.444444444444,9,6463.573143221772,62000,6888.888888888889,10000,0.3333333333333333,0.6666666666666666,2,2,3,0,financial_services,ChannelId_3,2,10.88888888888889,4.111111111111111,2.0,2019.0,6,9,62000,2,0
CustomerId_2879,18760.0,670.0,28,821.9477770200175,20240,722.8571428571429,3000,0.42857142857142855,0.5714285714285714,3,2,4,0,airtime,ChannelId_3,2,13.178571428571429,18.714285714285715,7.5,2018.4285714285713,1,28,20240,2,0
CustomerId_2880,10000.0,10000.0,1,0.0,10000,10000.0,10000,0.0,1.0,1,1,1,0,financial_services,ChannelId_3,2,14.0,14.0,12.0,2018.0,61,1,10000,3,0
CustomerId_2881,4950.0,1237.5,4,2637.9837629017607,7050,1762.5,5000,0.5,0.5,2,2,3,0,financial_services,ChannelId_2,2,18.0,7.0,2.0,2019.0,6,4,7050,0,1
CustomerId_2883,325949.6,3974.995121951219,82,8800.560941267528,388931,4743.0609756097565,50000,0.3048780487804878,0.6951219512195121,5,3,5,0,airtime,ChannelId_3,2,10.353658536585366,13.682926829268293,2.048780487804878,2018.9268292682927,1,82,388931,2,0
CustomerId_2884,4068.25,452.02777777777777,9,405.58538798191984,4202,466.8888888888889,1000,0.3333333333333333,0.6666666666666666,3,2,3,0,financial_services,ChannelId_3,2,8.88888888888889,23.555555555555557,1.1111111111111112,2019.0,9,9,4202,0,1
CustomerId_2885,95500.0,31833.333333333332,3,50424.03527419571,95500,31833.333333333332,90000,0.0,1.0,2,1,1,0,financial_services,ChannelId_3,2,6.666666666666667,13.0,1.0,2019.0,32,3,95500,2,0
